313,"COLCHICINE IN COVID19
this meta-analysis shows a promising outcome

""findings of the present meta-analysis suggest a definite signal of benefit of mortality with the addition of colchicine in patients with COVID-19"" https://t.co/aUhq3LtYWm",0,,,,,
314,"Ontario hospital CEO resigns from #COVID19 advisory groups -- but not his day job -- after taking holiday trip to the Caribbean⛱️, by @libaanstar1  https://t.co/oz808PnQO9 via @torontostar #cdnhealth #onpoli",0,,,,,
315,"The #Ossoff &amp; #Warnock victories in Georgia put the #Democrats in the #Senate driver's seat &amp; make it possible to implement the @JoeBiden agenda in 2021. 
Who made this happen? STACEY ABRAMS. I say put Stacey in charge of everything, starting with the #COVID19 #vaccine rollout. https://t.co/9lW0i9tswS",0,,,,,
316,RT @RH4N6: COVID19 different testing types. https://t.co/bPiCbJjGFm,0,,,,,
317,".@WHO spokesperson, Margaret Harris, outlines the known differences between the variants of coronavirus discovered in the UK and South Africa, and says there isn't anything to indicate they will affect the vaccines.

Get the latest on #COVID19: https://t.co/EK1SAPArfc https://t.co/xKMwtRStJp",0,,,,,
318,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
319,"AN OPEN LETTER TO PM-8

* Beyond 'lockdowns', Pls form the COVID19 Task Force of 'Subject-Matter Experts' Urgently, as to Steer the nation out of this 3rd-Wave Disaster

Its Oversight role is to ensure these 10 Critical Actions implemented &amp; review-audit Health-Economics lmpact. https://t.co/yxrY2Pllzn",0,,,,,
320,"#JustPublished
Updated 🚦 maps are now online!

These maps aim to support the @EUCouncil recommendation on a coordinated approach to the restriction of #FreeMovement in response to the #COVID19 pandemic in the EU.

Find more here: https://t.co/CcBVx6B0o5 https://t.co/yMZ8AGjZUt",0,,,,,
321,"This is such a wonderful #quote from Marcus Aurelius and perfect for right now
Being #grateful is hugely good for us.  
Keep a gratitude journal writing 3 things however small you are grateful for. It works!

#BBCWomansHour @BBCWomansHour #HowToAgeJoyfully #COVID19 https://t.co/EYvhscKaGq",0,,,,,
322,"If you missed my conversation with @simisara980 on @CKNW yesterday about #Denmark tightening its #COVID lockdown restrictions, fears of a more contagious corona strain, the race between infections and vaccinations, as well as testing here it is..

https://t.co/V90DS9sCqu",0,,,,,
323,"Do you agree with @PimlicoPlumbers Charlie Mullins that a 'vaccine passport' is the way out of the #COVID19 crisis?

#HaveYourSay in our pinned poll 👆👆👆

For more information take a look here: https://t.co/M0VQpqb3iW",0,,,,,
324,"For $405million USD, couldn’t we hire all the scientists, build all the labs and factories to produce and distribute a #covid19 vaccine across the country? 
Wouldn’t this be a more secure and wiser investment, back into the economy, into local science vs paying a foreign company. https://t.co/W7UUXaiAby",0,,,,,
325,#Lockdown3 - @LDC_tweets have updated their #COVID19 advice website pages for people living with #diabetes. Please follow the link below to review the latest information. #staysafe #TeamEDEN https://t.co/tGh9vvibo4,0,,,,,
326,RT @nhsrcofficial: #COVID19 Daily Situation Stats https://t.co/x613A0lKdI,0,,,,,
327,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
328,Australia is not as insular. Nor does it have an unresolved slavery issue. Australia’s problematic reconciliation with its indigenous community is not on a similar scale.   https://t.co/hEu8oxhOsl,0,,,,,
329,"50 newly confirmed #COVID19 cases and 67 asymptomatic cases have been reported on Wednesday in Shijiangzhuang, north China's Hebei Province, local authorities said. 

City-wide nucleic acid testing is underway, with over 2.4 million people already tested. https://t.co/KTUiQJL5TU https://t.co/JF3z3FDXlM",0,,,,,
330,"Cool music, fresh artists and amazing hits played with aerial videos and other shots of Malta.

The Malta dashcam is live when we're out and about.

#StaySafe #COVID19 #CoronaVirus",0,,,,,
331,"Covid19 cases breached 3k today

when they want things their way, they hide behind the Health DG immediately

when the Health DG advises them for stricter controls, wonder what actions they have taken for Malaysia sake?

#COVID19Malaysia",0,,,,,
332,"Iwasho, Takahide, Kaisei get well soon 😢🍀 LDH please, please I'm begging you take this corona matter seriously to prevent others to get infected.",0,,,,,
333,There are more than 70k + devotees at tirumala daily. will CJI dare make a statement against them? No chance..,0,,,,,
334,"BREAKING: #Hebei's #Shijiazhuang, a city of 11 million people, has now been fully locked down because of the #coronavirus outbreak there. #China #COVID19",0,,,,,
335,RT @Diegochuene: Can you please  retweet this and help someone  who's having corona symptoms  #Covid19InSA https://t.co/4Q1Lfay0Av,0,,,,,
336,"Thank God for the PIL, hope we get rid of his voice on mobile spreading Covid awareness, it's like he is the one who is spreading it more than curbing it with his irritating long campaign...making us feel...""Aksar log unhi pe ungli uthate hain..Aukat""

#DishaSSRJusticePending",0,,,,,
337,"#HappyAnniversary to you and Gry, Erik. Though the circumstances may be difficult, a blessing to be able to share this day together. Wishing you both a speedy recovery. -Sg @ErikSolheim",0,,,,,
338,"Non compliance with what? All the things he and his cabinet allowed? Like ... oh .... gatherings, inter county travel, hospitality, open ports welcoming in the UK variant? I’d say it was compliance with Govt caused it! #COVID19 #covidireland",0,,,,,
339,"@DrZweliMkhize just asking if you are aware that covid19 is not the only disease that needs attention in 🇿🇦? 
I'm asking again if you have realised the workload qualified doctors put on poor nurses?
If nurses are mentally and physically loaded what's happening to the patients?",0,,,,,
340,"@DrZweliMkhize are you also aware that the very covid19 you dealing with right now is a scam because, a patient arrives in hospital with covid19_ results and the next patient who has never been tested for covid will be sleeping next the old patient till they get their results?",0,,,,,
341,@Pwsnews Upgrading equipment for your employees? Releasing your old laptops to our cause will help so many people stay connected online through the #pandemic. #covid19 https://t.co/lIeVShXe0e https://t.co/4k0GJLTymj,0,,,,,
342,I got my second dose of the #COVID19 vaccine today and now I’m feeling some arm soreness and a massive disgust of seditious elected officials.,0,,,,,
343,"How the NHS is coping in the face of this surge of covid-19 patients? Hear from @dr_mattmorgan @HelenRSalisbury and @Dr2NisreenAlwan in our second wave podcast

on apple podcasts https://t.co/29BleQGSYL  

and Spotify https://t.co/a4v6ZmHqpW https://t.co/RjAGxn6sq0",0,,,,,
344,"Only to find the sec patient is covid19+ How are you protecting the nurses @DrZweliMkhize? Nurses are infected and affected,  Dr's aswell and yet you update us daily with covid19 stats? It's painful because there's no strategy if you observing situation on the ground.",0,,,,,
345,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
346,Lot of scams around the #COVID19 vaccine rollout. NEVER press a button on your keypad to confirm you want the vaccine and NEVER ask for payment for the vaccine or for your bank details. Please share esp. to vulnerable people. https://t.co/3vWhuUgOtp,0,,,,,
347,@sandeepvarma15 😂💯👌That's why #COVID19 taught us to WFH - something that my Grandpa and Grandma did anyway 😊,0,,,,,
348,"Lmaoo.. Meanwhile the werey Gov, won't reduce his own wage o

This country is filled with looters in government",0,,,,,
349,Feels like De Ja Vu,0,,,,,
350,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
351,"Also don't forget to protect patients because we know some nurses are rude. 🇿🇦Is a beautiful country &amp; it needs leaders with good strategies, pls baba let's not allow covid19 lose our focus because in the end we will be dealing with more problems than covid. Prevention is better",0,,,,,
352,"@KagutaMuseveni @NRMOnline 5Trillion Shs of our money has been spent on Museveni’s campaigns to date. 
That Figure is still growing.
There are no resources in our hospitals to fight Covid19.
Who is fooling who about securing your future? 
M7 does not care about you at all. 
Wake up people",0,,,,,
353,"Colchicine does quite well for probability of drug effect in the live meta-analysis sponsored by the University of Lyon as well:
https://t.co/C5YNsA7ZV3
https://t.co/AhP0MAuKXc",0,,,,,
354,Nice. Hope they dont disapper like that R500 billion,0,,,,,
355,"SSAFA’S Forcesline, Helping To Combat Isolation During The Covid-19 Pandemic - read more here 👉👉👉 https://t.co/6HEtJEhXgi @SSAFA #ArmedForces #Veterans #Isolation #COVID19 https://t.co/zCkd6LZnIL",0,,,,,
356,RT @PDC_Services: Great work guys https://t.co/CwDWM2LOM3,0,,,,,
357,South Africa is fighting a disease - COVID19. Guess what? Government has taken R10 billion and gave it to a dead national airline as a bailout. Government owns an airline. If we question that we’re told other governments in other countries also own airlines. Cut the crap!,0,,,,,
358,"Reporting on the new #covid19 variants of concern B.1.1.7 &amp; 501Y.V2 — and what they might mean for the vaccine — drove me to despair like no other reporting in this pandemic. 

https://t.co/3Fu8sOCmXu",0,,,,,
359,"Have not seen this data previously.

Community spread is very2 high ~ it is not just foreign workers.

And with the low testing...wonder how many asymptomatic cases or unidentified close contacts  are walking amongst us?",0,,,,,
360,@MoulshamHigh Upgrading equipment for your employees? Releasing your old laptops to our cause will help so many people stay connected online through the #pandemic. #covid19 https://t.co/lIeVSieORM https://t.co/TvFtBrMKS2,0,,,,,
361,"We are now at the same stage in the pandemic as we were in Jan/Feb 2020 - scientists warning that drastic immediate action is needed to prevent exponential case rises, those warnings dismissed by the media and politicians as scaremongering 

How did 2020 work out? #Covid19",0,,,,,
362,"Are you a basketball player
6""3' tall
Between 18 to 16
A female athlete
And can play. 
Please inbox me on 08169760900.
Treat as urgent
@Isaacafolabi3 @nbbfonline 
@academy_titans @Saheed_Ibrahim1 @MrLummie @mrolaoluwa 
#COVID19 
#BasketballCL",0,,,,,
363,"Jokes aside, it's time to sober up..
Democracies all over the world are dead.... This idol has been shattered....civil wars to global wars...all begin.
all governments are moving towards draconian fascist rule....
#COVID19 was the trigger. Lockdowns accelerated. 

#USCapitol https://t.co/FxdCRDHzYP",0,,,,,
364,"When China jails Hong Kong democracy activists, deny WHO officials to research Covid19 and engaged in Uyghur genocide, there is only one answer: NO EUROPEAN INVESTMENT DEAL ! #COVID19 #StandWithHK #save12hkyouths #UyghurGenocide",0,,,,,
365,"The same state where government thugs go about destroying bottles of beer.

You sabotage your own economy to please religion and then put the consequences of that action on the people.",0,,,,,
366,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
367,End of swedish way,0,,,,,
368,Our latest meta-analysis in #HJC including 881 patients on the effect of #colchicine in mortality of patients suffering from #COVID19 shows a very encouraging sign of benefit while awaiting for the results of big RCTs #COLCORONA #RECOVERY. https://t.co/UIt3IdQ3O8,0,,,,,
369,"@Kokomothegreat I studied medicine, did my thesis in immunology &amp; virology, specialised in internal medicine &amp; cardiology, have 32 years of experience in diagnostics &amp; therapy of acute respiratory infections, fight this BS since March, but you ""artist"" are the ""expert"".😜
https://t.co/FVCSCUi7ol",0,,,,,
370,"1/7 - “The UK, Ireland, Germany, Denmark and some northern Italian regions have all ordered schools to shut for several weeks to try to contain #COVID19 infections, in some cases on the back of extended Christmas holidays.”
https://t.co/dcHArridqm",0,,,,,
371,"@robyleofrigio @guidoolimpio Hi my friend! Yes it’s true but not exactly. New confirmed cases of Covid19 is 50 in Hebei province(the nearest province to Beijing) yesterday. And some villages in Hebei are locked down,yes. But not the whole province is locked down. https://t.co/KQqjtqxdOO",0,,,,,
372,"#JustPublished
Updated 🚦 maps are now online!

These maps aim to support the @EUCouncil recommendation on a coordinated approach to the restriction of #FreeMovement in response to the #COVID19 pandemic in the EU.

Find more here: https://t.co/CcBVx6B0o5 https://t.co/yMZ8AGjZUt",0,,,,,
373,"AN OPEN LETTER TO PM-8

* Beyond 'lockdowns', Pls form the COVID19 Task Force of 'Subject-Matter Experts' Urgently, as to Steer the nation out of this 3rd-Wave Disaster

Its Oversight role is to ensure these 10 Critical Actions implemented &amp; review-audit Health-Economics lmpact. https://t.co/yxrY2Pllzn",0,,,,,
374,"Tl;dr: New #Covid19 variant will not respond to lockdowns in which people are still allowed to meet and interact 

Europe and the US will be devastated by March, because our leaders continue to make the false choice of economy over health",0,,,,,
375,Nigeria is just vibes. The headline though.,0,,,,,
376,"While the fans of #ThalaAjith are eagerly awaiting any sort of updates from the producer of #Valimai, reports are that #Ajith has sent a strict message to the 'makers to not release the film until the #COVID19 pandemic comes under control.

https://t.co/mxQabDtfAq",0,,,,,
377,It was prophesied in 2017 that 2019 will mark a shift to the know era. We saw covid19 starting in 2019 and gained its momentum beyond 2019 and 2021 it's still going stronger lapho amanga we Mboni yezwe? #Covid19InSA #level4 #Ramaphosa  #America #PrayForSouthAfrica https://t.co/NjoJPzXr2N,0,,,,,
378,"A website has been launched to provide interactive activities to help children better understand #COVID19 testing and how to stay safe during the pandemic.
 
Check it out 👇
 
https://t.co/ampz8kjqGM

@educationgovuk @xandvt @DoctorChrisVT https://t.co/dN2UOVMq3a",0,,,,,
379,"Transportation of vaccines likely to begin by today, 41 airports finalised for delivery

https://t.co/FVnzdwoaNc 

#COVID19 #CovidVaccine #MinistryofCivilAviation #AirportsAuthorityofIndia #Delhi #Pune #NationNext",0,,,,,
380,"Absolutely disgusting by @OfficeofUT they want to open school asap IF WE KIDS GET CORONA WILL THE SCHOOL TAKE RESPONSIBILITY? NO
WHY THE HELL DO THEY WANT TO OPEN IT #petitontoletschoolsbeclosed",0,,,,,
381,"@thehill muslim: bomb
black: gang weapon
hispanic: cartel paraphernalia
chinese: covid19
y’all qaeda: do we really have to report it?  FUCK fine tell them its a... device",0,,,,,
382,"Hope your 2021 will be your year. I wish ya'll healt and that the plans you've all made are coming true this year, I personally wish the end of Corona, let's make it happen this year so that we all can enjoy life how it was before, Thank you for being with me on this journey ❤️🐮 https://t.co/8SbaHfffZ0",0,,,,,
383,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
384,"RT @yojora: But hey, let’s destroy bottles of beer being transported via federal roads in our state..",0,,,,,
385,"When China jails Hong Kong democracy activists, deny WHO officials to research Covid19 and engaged in Uyghur genocide, there is only one answer: NO EUROPEAN INVESTMENT DEAL ! #COVID19 #StandWithHK #save12hkyouths #UyghurGenocide",0,,,,,
386,Seriously - look at her face - its the same expression as Matt Hancock when is step father died of Covid19.  I suspect she's just lost someone to Covid and it has brought this whole shitshow of her own governments making home to her. https://t.co/L01vv2hrOx,0,,,,,
387,@manorceacademy Upgrading equipment for your employees? Releasing your old laptops to our cause will help so many people stay connected online through the #pandemic. #covid19 https://t.co/lIeVSieORM https://t.co/0uudxWh5qK,0,,,,,
388,"👥 #COVID19 has changed all aspects of our lives. But for those already living in precarious situations, the longer-term impact on social development may be devastating.

📲 Read how @UNODC is working in #Tajikistan to help youth cope with new realities: https://t.co/I5lWElWTEG https://t.co/jwlP8UqsUu",0,,,,,
389,RT @ArishaU15: Is this not a wake up call? Or y'all still dumb?,0,,,,,
390,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
391,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
392,13 more days and covid19 will be over has Joe Biden takes office,0,,,,,
393,"RT @khairul_hafidz: Stay strong to all and frontliners.

#COVID19 https://t.co/DC6c6iHrl3",0,,,,,
394,"Storm and Maple are Bio Detection buddies on our world-leading #Covid19 team.

When they're not relaxing in a very symmetrical fashion, they're learning the odour of the virus so they can offer a fast, non-invasive diagnosis and help stop the spread.

https://t.co/vM5shYp3lr https://t.co/pPLbVLvbow",0,,,,,
395,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
396,"Reminder that @TescoIRLnews @SuperValuIRL @lidl_ireland @Aldi_Ireland @SPARIreland are NOT reporting Pandemic-Level Covid19 cases among their frontline staff despite being the busiest sector in the country since last March &amp; not closing throughout lockdown.

""Pandemic"" my arse.",0,,,,,
397,RT @ANI: PIL filed in Delhi High Court seeking the removal of mobile caller tune on #COVID19 awareness in the voice of actor Amitabh Bachch…,0,,,,,
398,BREAKING: South Africa will receive one million #COVID19 #vaccine doses in January &amp; 500 000 doses in Feb from the Serum Institute of India. I’ll be the 1st to congratulate the Health Dept on this. I’ve been giving them a tough time about that quarter 2 delivery nonsense. #eNCA,0,,,,,
399,"✅And - also very important - lots of fun, and a lot of healthy outdoor &amp; entertaining social (media) activities! #pubquiz #corona #lockdown #connection

An event that kept us going @MSETUDELFT! 
🎉🚴‍♀️🚶🏃‍♂️💚 https://t.co/YbZDaAaAbR",0,,,,,
400,"@Normanbitesyou1 @markchapman63 @SMcPartland Airborne virus? Is it blowing in the wind or waiting to jump on you when you open your front door?  It is a corona virus that is passed in mucosal droplets which can project a short distance with a sneeze or cough, but are too heavy to float around randomly in the air.",0,,,,,
401,"#Shijiazhuang in N China's Hebei Province announced it will temporarily close its railway stations; the city also canceled more than 80% of inbound flights as of 9:30 am on Thursday under ""wartime"" mode for #COVID19 prevention. https://t.co/U4nXWUbauZ",0,,,,,
402,"RT @Sorosoke_soro: They didn't give you indomie to eat, and you think they will buy covid19 vaccine and give you? 

Hmmmm, wake up o and jo…",0,,,,,
403,@diago_vermaak look chomii 👏🏽👏🏽,0,,,,,
404,RT @ayshardzn: to think that we had 0 case one time. 0.,0,,,,,
405,"Kano stops 30k minimum wage, reverts to 18k ‘over COVID-19-induced recession’ | TheCable https://t.co/y4HH3BEqq0

#COVID19 #secondwave https://t.co/JN5zyBB8eD",0,,,,,
406,RT @Ditabe_: 10min after taking Corona Vaccine😂😂💔 https://t.co/0Anuuiv9ij,0,,,,,
407,@KNGSlife Upgrading equipment for your employees? Releasing your old laptops to our cause will help so many people stay connected online through the #pandemic. #covid19 https://t.co/lIeVSieORM https://t.co/iwd4OOfNfT,0,,,,,
408,@AnnastaciaMP @BelindaJones68 @AnnastaciaMP @qldhealthnews why are workers in quarantined hotels only being tested weekly?! Close proximity to cases daily (especially UK strain) and they’re not getting daily tests?! That’s so dangerous; you known about asymptomatic transmission! #COVID19 #covid19qld #brisbane,0,,,,,
409,How to stop the Infodemic virus! 🙊🔇,0,,,,,
410,"RT @HausofHilton: Difference between corona, flu and cold https://t.co/3o17SA3wLq",0,,,,,
411,"Am I selfish if I don't want her to go to China? It's not China or her the problem but rather Miss Corona😭😭 her safety first before anything else!!

MENTOR LISA IS BACK
#LISA_YouthWithYou3

블랙핑크 리사 
#LISA #리사 #LALISA @BLACKPINK",0,,,,,
412,"AN OPEN LETTER TO PM-8

* Beyond 'lockdowns', Pls form the COVID19 Task Force of 'Subject-Matter Experts' Urgently, as to Steer the nation out of this 3rd-Wave Disaster

Its Oversight role is to ensure these 10 Critical Actions implemented &amp; review-audit Health-Economics lmpact. https://t.co/yxrY2Pllzn",0,,,,,
413,"FFP3 Professional Protective Mask
https://t.co/pSnar4F4nb
INNOVATIVE SOLUTIONS
#Neurosurgery #spinalproducts #hip #arthroplasty #hipproducts #trauma #traumaproducts #surgery #surgicalinstruments #coronavirus #COVID19 #ffp3 #mask #protection #innovation #groupbtb #btbmedical https://t.co/Z0rPQzNdYA",0,,,,,
414,Thanks a bunch to whoever stood for this noble cause... They saved me and many others from daily mandatory tort**e !!I hope it's removed as soon as possible!!,0,,,,,
415,"I am thinking back to when Covid19 first hit and whole Italian towns lost their elderly. Well, we are losing our elders, whole ‘villages’ culled. Can we survive losing the tallest trees in our biome? God Help us. #FearGodNotTheWorld",0,,,,,
416,"Excellent news that vaccine doses have been secured for our healthcare workers. DoH must ensure the roll out is efficient, we cannot afford for any loss/damage in the supply chain. Kudos to everyone that put pressure on and worked with government on this. #Covid19InSA #COVID19",0,,,,,
417,RT @vonchy_19 | Health Minister Dr Zweli Mkhize announces that Serum Institute of India has confirmed that SA will get 1 million doses of #Covid19 vaccine by this month and 500 000 by next month. This will be the Oxford-AstraZeneca vaccine.,0,,,,,
418,"#JustPublished
Updated 🚦 maps are now online!

These maps aim to support the @EUCouncil recommendation on a coordinated approach to the restriction of #FreeMovement in response to the #COVID19 pandemic in the EU.

Find more here: https://t.co/CcBVx6B0o5 https://t.co/yMZ8AGjZUt",0,,,,,
419,"RT @AlanRogers: We've published a #COVID19 update on our Facebook page. To find out more, visit https://t.co/Mzp84zelVM https://t.co/wp7O9y…",0,,,,,
420,"While the fans of #ThalaAjith are eagerly awaiting any sort of updates from the producer of #Valimai, reports are that #Ajith has sent a strict message to the 'makers to not release the film until the #COVID19 pandemic comes under control.

https://t.co/mxQabDtfAq",0,,,,,
421,RT @naddyirruh: and we’re still going to school in two weeks,0,,,,,
422,[#BREAKINGNEWS] Health Minister Dr Zweli Mkhize announces that Serum Institute of India has confirmed that SA will get 1 million doses of #Covid19 vaccine by this month. This will be the Oxford-Astrazeneca vaccine. And 500 000 by next month. @City_Press,0,,,,,
423,"@France24_en China block many city, but release travelers to the world. Chinese communist govt knew the #COVID19 human to human transmission. Destroy virus sample. Cooperated with WHO to cover up.
#ChinaMustPay #WuhanVirus

https://t.co/Fecm4CL1XH",0,,,,,
424,"A cleaner working at a Brisbane quarantine hotel has tested positive for the UK strain of COVID-19.

The Chief Health Officer has ordered these immediate steps to protect vulnerable members of the community.

#covid19 https://t.co/Ji0hfQqdr5",0,,,,,
425,"#Greece: They ask the minister of health his opinion on church gatherings that defied #COVID19 directions.

He had to check his pre-written notes. Because he doesn't have an opinion worth hearing and nobody dares displease the #orthodox overlords. https://t.co/yycQQzjrri",0,,,,,
426,"AN OPEN LETTER TO PM-8

* Beyond 'lockdowns', Pls form the COVID19 Task Force of 'Subject-Matter Experts' Urgently, as to Steer the nation out of this 3rd-Wave Disaster

Its Oversight role is to ensure these 10 Critical Actions implemented &amp; review-audit Health-Economics lmpact. https://t.co/yxrY2Pllzn",0,,,,,
427,@KEVICC Upgrading equipment for your employees? Releasing your old laptops to our cause will help so many people stay connected online through the #pandemic. #covid19 https://t.co/lIeVSieORM https://t.co/XOelUnpUGn,0,,,,,
428,The importance of data sharing for members and non-members in a graphic.,0,,,,,
429,RT @Jdbfitzgerald: “Schools are safe places” - “Repeat a lie often enough and it becomes the truth”. Joseph Goebbels. @MaireLineen #Covid19,0,,,,,
430,"SCAM ALERT! A text message is circulating in #Calderdale asking people to follow a web-link to book a #COVID19 vaccination. 

Please be extra vigilant and remember: the NHS will never ask for payment for the vaccine or for your bank details. 

#CalderdaleCares https://t.co/caFLYC3ZRZ",0,,,,,
431,"We have inherited several lethal pathogens from livestock, including the influenza virus that likely jumped to humans from poultry, possibly in China, during ancient times and continues to sicken and kill millions of people worldwide each year.

#COVID19

https://t.co/j5wykyAI0i",0,,,,,
432,"Tony Sutton, 22, beloved father of a 2yo daughter, son, brother, Chickasha, OK - died of #COVID19 days before Christmas, 2020. He had a history of diabetes, asthma and Crohn’s disease. “I just want people to know he’s more than just a COVID victim. He was just an awesome person.” https://t.co/X8ilD2TALi",0,,,,,
433,"Do guide your kids, students about #Covid19 precautions to be obeyed.
#WearAMask #SocialDistancing 
#WashYourHands 

#covid19alert #CoronavirusStrain https://t.co/34OX7tKH8c",0,,,,,
434,The @dsigovza will allocate R25 million towards the KwaZulu-Natal Research Innovation and Sequencing Platform (#KRISP) as scientists grapple with the new #COVID19 variant. #Covid19InSA https://t.co/4NkQp2MIvF,0,,,,,
435,"I'm so looking forward 2 a #TrumpFree govt, #PresidentBiden &amp; #VPHarris attacking #COVID19 w/swift actions, working w/Congress 2 help Americans, small businesses, local &amp; state govts, reconciliation w/ allies &amp; agreements Trump killed &amp; putting my muumuu in storage. https://t.co/Wp7cuuI6u2",0,,,,,
436,"Look here these are  today's cases 
Sindh medical universities
How u can take exams physically 
Just think about students life not about ur favour
#DelaySindhMedicalExams 
#DelayAllSindhMedicalExams 
#DelayAlIMedicalProffs",0,,,,,
437,"MERCEDES BENZ E300 2018
CONDITION: EXTREMELY CLEAN USED
Location: Abuja
Price: 13.8m
CALL 📞: 08033213995 
#abadcars #forsale #abuja #kano #kaduna #lagos
#stayathome  #staysafe #Corona #Coronavirus #covid #covid19 https://t.co/LF71YXa6Lx",0,,,,,
438,"We are all being exposed to a huge amount of #COVID19 information ℹ️ on a daily basis, and not all of it is reliable.
 
Here are 7⃣ tips for telling the difference and stopping the spread of misinformation.
https://t.co/moExSVJXsQ",0,,,,,
439,RT @Diegochuene: Can you please  retweet this and help someone  who's having corona symptoms  #Covid19InSA https://t.co/4Q1Lfay0Av,0,,,,,
440,"Today is the first day of rapid #COVID19 lateral flow testing in Wigston Fields.

If you live in the area, don’t have symptoms &amp; are not self-isolating, you can help protect your local community by taking part. 👍

Book a test here: https://t.co/npsJaoxbmT https://t.co/xz5ryLPrYt",0,,,,,
441,Morning Briefing – 7. Januar 2021 – Corona-Impf-Special https://t.co/A1FpnigRl4,0,,,,,
442,"Ten men freed of COVID-19 party charges 
https://t.co/EdNGtaxAXZ",0,,,,,
443,"AN OPEN LETTER TO PM-8

* Beyond 'lockdowns', Pls form the COVID19 Task Force of 'Subject-Matter Experts' Urgently, as to Steer the nation out of this 3rd-Wave Disaster

Its Oversight role is to ensure these 10 Critical Actions implemented &amp; review-audit Health-Economics lmpact. https://t.co/yxrY2Pllzn",0,,,,,
444,Why wont you find my abducted daughter #Polska given the help &amp; support to each others countries &amp; the “solidarity” shown at difficult times? Why won’t you return a British Child to her home? @news_polish @thenews_PL @PiotrkowPL @AliBushell @RadioPiotrkow @PAP_eng @AndrzejDuda https://t.co/DaD9XK62RS,0,,,,,
445,"#COVID19 update #Cuttack District, Jan, 06, 2021
New +ve cases: 12
CMC-5
Rural &amp; Other ULBs -7

New recoveries 12, 
Urban:2
Rural: 10
Detail as follows. https://t.co/Ibdjx2QADF",0,,,,,
446,"What is a fogging machine, and why is it useful for all at present? Check it out👉 https://t.co/vUVzD4jEac

#foggingmachine #disinfectingmachines #sanitizingequipment #disinfectantspray #pandemic #covid19",0,,,,,
447,"RT @thecableng: .@atiku is ‘first Nigerian’ to receive Pfizer COVID-19 vaccine | TheCable
https://t.co/JoqLGipmxn

#COVID19 https://t.co/CP…",0,,,,,
448,"Due to #COVID19, in order to maintain our capacity for essential maintenance work and to minimise unnecessary travel and contact for our colleagues, occupiers and patients, we are only logging emergency and urgent facilities management jobs.

Learn more: https://t.co/EiNkyB2NEA https://t.co/8Uaf6oObfc",0,,,,,
449,"♌️ Canada doesn’t discriminate against anyone, does she...",0,,,,,
450,Read the latest edition of The comrades-es Daily ▶︎ https://t.co/iznfcbaVPK Thanks to @cuba_nigerchad @sorccs_ @Josemanuelsanz #cuba #covid19,0,,,,,
451,"Nominee for the 'Adaption/ Remote Learning Award', @rachel_fer_jim blogged about how @FTrams are collaborating to work through the #pandemic.

https://t.co/cZn2BrdXot

#NexusAwards2021, #RemoteLearning, #EduTwitter, #Covid19, #SchoolClosures https://t.co/sQCi1dCqnI",0,,,,,
452,RT @yaneerbaryam: Right on target,0,,,,,
